belief_id,cascade_id,vector_name,mean,variance,evidence_count,prior_mean,prior_variance,last_updated
5fa6a5b0-c946-4271-8bb4-9506b5bccedd,250143f6-2bd1-4f2b-b0c7-da0c8994813f,change,0.7224409448818898,0.003937007874015748,25,0.6,0.1,2026-01-02 17:02:52.154877
33faf8a5-9666-45ba-96fb-2af157e167ec,f9830185-bc1d-4943-90fb-97cb0ac000be,change,0.8992125984251969,0.003937007874015748,25,0.9,0.1,2026-01-07 14:04:24.154242
6a9273ee-d340-4edc-b867-1ce5f19c7603,f9830185-bc1d-4943-90fb-97cb0ac000be,change,0.9011363636363637,0.003787878787878788,26,0.75,0.1,2026-01-07 14:04:49.230062
17b3b2f4-1593-4c43-813f-8deb21eb1658,f5249bbf-021d-4fb6-ac26-ae354948c421,change,0.725378787878788,0.003787878787878788,26,0.6,0.1,2026-01-02 18:02:27.637009
ccd583a4-f75b-4fb3-bddc-a168f998aa46,56fbb05f-7f01-470e-bc37-36cbc0205568,change,0.7317518248175183,0.0036496350364963502,27,0.5,0.1,2026-01-03 11:00:25.136941
ddf25582-4be7-497b-bf71-14790af87d58,cb495e6c-8def-45cd-aef2-3b01cb128596,change,0.901094890510949,0.0036496350364963502,27,0.7,0.1,2026-01-07 18:22:02.222095
ec0be4f3-b654-4c85-935a-d698edaa0af6,a026e7ad-5b4c-4325-9649-15ddcb640352,change,0.734154929577465,0.0035211267605633804,28,0.4,0.1,2026-01-05 23:49:14.296858
f743b0a3-0534-48d5-bd67-cef5b5da58f2,cb495e6c-8def-45cd-aef2-3b01cb128596,change,0.902816901408451,0.0035211267605633804,28,0.7,0.1,2026-01-07 18:28:51.760875
f15131e0-eb8f-4496-976a-e35f0075a3c3,7b87816b-6fc6-4139-bc91-87bed88523f9,change,0.7261904761904764,0.003401360544217687,29,0.5,0.1,2026-01-06 13:26:22.767629
373576f5-02fc-4955-9604-8e12f78e5b8b,a34e60e0-12c4-4cba-b2bd-d8446802bf20,change,0.7253289473684212,0.003289473684210526,30,0.7,0.1,2026-01-06 15:49:20.528447
82432e4a-86ae-44a9-be5f-bc01f1f0ce38,3f425500-31e5-40c4-90cd-b6df9d31bea0,change,0.710191082802548,0.0031847133757961785,31,0.25,0.1,2026-01-07 19:26:05.572937
da064a1d-b475-4470-b536-4292759f8e48,3f425500-31e5-40c4-90cd-b6df9d31bea0,change,0.7067901234567904,0.0030864197530864196,32,0.2,0.1,2026-01-07 19:30:44.338362
f5fa8416-f67c-4eac-afe3-7ae9e666c774,904141e8-f5c8-40d7-b4ab-94debab195d0,change,0.7080838323353296,0.0029940119760479044,33,0.65,0.1,2026-01-08 01:59:44.625123
f02b6698-7e25-4358-8119-b49372496aa4,2672c3bf-5404-4e13-9387-cb3971d19ff6,change,0.7020348837209305,0.0029069767441860465,34,0.5,0.1,2026-01-08 02:31:36.182600
4f97f15a-5c30-4589-b415-c003b7899e58,ff011a14-b211-4cd6-9796-240fd8fde3f0,change,0.6963276836158194,0.002824858757062147,35,0.3,0.1,2026-01-08 15:00:17.347863
a504b158-f056-4673-888f-0eede41ce65b,ff011a14-b211-4cd6-9796-240fd8fde3f0,change,0.6923076923076924,0.0027472527472527475,36,0.3,0.1,2026-01-08 15:26:36.916264
9d52e56d-1805-4c8f-9a3b-448e84ca604e,68258e02-1ce3-4f85-97e5-78c27f98f859,change,0.6951871657754012,0.00267379679144385,37,0.5,0.1,2026-01-09 12:37:26.049251
b527591b-ff7f-4ea8-bd8d-9b609dc2dfb3,70ba80ef-7927-4d35-877e-d48b414a6173,change,0.6992187500000001,0.0026041666666666665,38,0.5,0.1,2026-01-09 13:15:11.637624
6d723258-eac0-4720-afbe-96b0b53cfc19,378f4194-f56f-4b64-9e72-5443de188242,change,0.699238578680203,0.0025380710659898475,39,0.5,0.1,2026-01-09 13:56:06.824213
8092e5a1-5cb1-4f9b-87fb-dec24aa92e90,682fcb5f-49a2-4c20-bd53-6f29987eda0e,change,0.6992574257425742,0.002475247524752475,40,0.3,0.1,2026-01-09 14:20:29.071232
cb5a6fd8-75cb-4ce7-9b34-b9bc76d7c565,deb17fd6-191b-40af-9c7e-c4ab08598a6c,change,0.6847826086956521,0.0024154589371980675,41,0.1,0.1,2026-01-09 15:22:14.234568
e082fd92-6e24-4b84-902f-133f9fd4f68c,4c3e4839-214c-47ac-a240-bcb0a0613570,change,0.6875,0.0023584905660377358,42,0.75,0.1,2026-01-09 22:28:04.260401
87b31cba-ed4b-4d28-94c3-39dee7d08e30,a6f2901d-6a3a-4c45-a910-e85934f5582b,change,0.6785714285714286,0.002304147465437788,43,0.3,0.1,2026-01-10 19:03:33.308573
c01e73d9-08c5-4984-8b4f-2bbd9e8b2963,a6f2901d-6a3a-4c45-a910-e85934f5582b,change,0.6790540540540542,0.0022522522522522522,44,0.7,0.1,2026-01-10 19:41:45.981745
02f865c4-1a9b-457a-a105-383a11daf00d,e02463bf-7e78-4d79-880a-94cbc419a25e,change,0.6817180616740088,0.0022026431718061676,45,0.3,0.1,2026-01-10 21:50:43.306771
5b9d6b2f-2a3b-4092-a282-cf7aed7a9b1f,d4f4b705-1f59-40b6-a253-de3d115ea639,change,0.6853448275862069,0.002155172413793104,46,0.4,0.1,2026-01-11 15:38:32.869187
0766f1b5-2586-4163-b5ba-fcb3cceffa3c,3aac666b-a914-4a3a-b49c-626c89fa00c8,change,0.6793248945147679,0.0021097046413502117,47,0.4,0.1,2026-01-12 17:32:26.332405
9ad95976-8a48-46eb-b415-6be84ee9fc48,3aac666b-a914-4a3a-b49c-626c89fa00c8,change,0.6828512396694214,0.0020661157024793398,48,0.3,0.1,2026-01-12 20:58:10.438428
4de4e9b8-fc01-4522-b4d3-683c34ab7559,b82bd9a5-f147-4e15-a567-1344603484f4,change,0.6811740890688258,0.0020242914979757094,49,0.6,0.1,2026-01-13 13:59:14.177119
c29c0297-2247-429f-bf55-3379537e019b,b82bd9a5-f147-4e15-a567-1344603484f4,change,0.6835317460317459,0.001984126984126985,50,0.5,0.1,2026-01-13 14:09:29.859101
e80c3363-ca2b-45dd-b33b-7edc9b0fe11a,0036ee92-06f0-40b5-886e-62d12c847dc8,change,0.6789883268482488,0.0019455252918287947,51,0.45,0.1,2026-01-13 16:33:08.864839
5ad26ec3-b22d-4843-9f87-86db1e897936,683d48ad-11d8-4fbe-ab05-1d5df48b07b1,change,0.6832061068702288,0.0019083969465648863,52,0.8,0.1,2026-01-13 20:32:08.977399
e47eaed1-f32f-464c-b85f-c67b7dfe3471,17287ec1-48e7-4bf9-a4ed-04b5a35f49e7,change,0.685393258426966,0.0018726591760299634,53,0.8,0.1,2026-01-13 22:11:16.229942
5cd07e95-ba33-47b3-961a-ebe84a20062c,17287ec1-48e7-4bf9-a4ed-04b5a35f49e7,change,0.6874999999999997,0.001838235294117648,54,0.6,0.1,2026-01-13 22:11:17.078365
2a57b804-8c2f-4daf-8c60-2f431ecdcfdb,17287ec1-48e7-4bf9-a4ed-04b5a35f49e7,change,0.6904332129963894,0.0018050541516245495,55,0.6,0.1,2026-01-13 22:12:04.277357
60e1a418-7a7b-4553-8b82-6f79a17565d8,35d6977c-4414-4f9a-b832-86e0ed9f1418,change,0.6941489361702122,0.0017730496453900715,56,0.6,0.1,2026-01-14 00:58:26.584858
64e2bc76-e499-4f2a-861f-a901b56e39e4,d66fa819-a203-4220-be26-47fd63a113f5,change,0.6942508710801389,0.0017421602787456452,57,0.4,0.1,2026-01-14 14:15:18.567557
c97a1991-89e9-4a12-a585-8a3b136209e1,d66fa819-a203-4220-be26-47fd63a113f5,change,0.6952054794520545,0.0017123287671232884,58,0.4,0.1,2026-01-14 14:33:22.440244
19aa78f1-6e09-4bf4-82af-7ae70260e82f,bf2c02ad-02ee-4b69-b964-da29e0f84979,change,0.6961279461279457,0.001683501683501684,59,0.35,0.1,2026-01-14 14:41:04.888781
ac2dfd60-65f4-42ac-817d-8988c18ad576,db3e7795-1def-440a-a6c3-3b453a119fd6,change,0.6995033112582776,0.0016556291390728483,60,0.6,0.1,2026-01-15 10:55:03.087064
b6655e0e-b2df-49af-b279-d160407e5f01,31c3bfc9-b942-422a-8698-25975b636c0d,change,0.6929967426710092,0.001628664495114007,61,0.3,0.1,2026-01-15 11:41:33.889126
cda33f68-6468-4c76-bd7a-ecb711399ef3,8252a513-2387-45a4-8395-adbb421be1db,change,0.6939102564102557,0.0016025641025641032,62,0.3,0.1,2026-01-16 12:25:37.682848
4f35450b-46b5-4a4a-96ef-4a779ec61a38,bf2c02ad-02ee-4b69-b964-da29e0f84979,change,0.6963722397476334,0.0015772870662460574,63,0.35,0.1,2026-01-16 15:53:50.349380
fc96b96e-8b40-4f8d-9a02-2444692c2b49,4855f604-5661-48d3-b1a1-fc5350ecb2dc,change,0.6964285714285707,0.0015527950310559012,64,0.5,0.1,2026-01-17 14:08:31.607625
39166ada-0e5f-4ae9-b070-7a9e42c46386,d472b07f-9ac0-4320-ae6a-a30e2ed684c3,change,0.6934250764525987,0.0015290519877675845,65,0.5,0.1,2026-01-17 20:44:12.953024
32fb63d4-b18a-4a9d-b900-283b893a98a3,d472b07f-9ac0-4320-ae6a-a30e2ed684c3,change,0.690662650602409,0.0015060240963855427,66,0.51,0.1,2026-01-17 20:44:22.791504
11a5f7ba-266b-4d4d-bbf3-84638caee767,d472b07f-9ac0-4320-ae6a-a30e2ed684c3,change,0.6881305637982188,0.0014836795252225524,67,0.52,0.1,2026-01-17 20:46:21.731207
76b02fe7-a4a0-427f-8a24-63aa8befb70a,d472b07f-9ac0-4320-ae6a-a30e2ed684c3,change,0.687573099415204,0.0014619883040935678,68,0.5,0.1,2026-01-17 20:47:18.495971
6bb5cba8-2442-4f01-be7a-32004fbec2d0,8341fe33-2c3e-46d2-807b-30efdeb12dac,change,0.6899135446685871,0.0014409221902017297,69,0.5,0.1,2026-01-18 14:16:54.276189
15260604-a092-4713-a145-b6b8f0f84f11,894c0b39-1c80-4eb0-8970-924b0eacc210,change,0.6893465909090901,0.001420454545454546,70,0.65,0.1,2026-01-19 15:19:32.995918
9ca2b1d1-5aab-4f25-bf64-65a5572a5792,894c0b39-1c80-4eb0-8970-924b0eacc210,change,0.6852941176470579,0.0014005602240896363,71,0.4,0.1,2026-01-19 15:22:25.156376
df9a6cbb-c490-4b54-ad66-dfa4d7cece9e,894c0b39-1c80-4eb0-8970-924b0eacc210,change,0.6841160220994467,0.00138121546961326,72,0.6,0.1,2026-01-19 15:24:52.497923
f7c4c2a8-5000-4cb8-9103-b0325ef20e40,894c0b39-1c80-4eb0-8970-924b0eacc210,change,0.6843324250681192,0.0013623978201634881,73,0.6,0.1,2026-01-19 15:27:59.598728
30338b6e-40cd-411e-a8fe-92ad9b0ae751,894c0b39-1c80-4eb0-8970-924b0eacc210,change,0.68521505376344,0.0013440860215053767,74,0.75,0.1,2026-01-19 15:29:01.374542
e07c24c5-0299-4681-9f30-90a61504e2f1,894c0b39-1c80-4eb0-8970-924b0eacc210,change,0.6860742705570284,0.0013262599469496025,75,0.6,0.1,2026-01-19 15:29:02.137414
0be64009-d6ab-4303-8af7-45d938688fa2,894c0b39-1c80-4eb0-8970-924b0eacc210,change,0.6875654450261773,0.0013089005235602097,76,0.6,0.1,2026-01-19 16:19:24.851158
b3d1a066-7fd7-4c18-a5e1-9abf0e84f679,8877201d-8f12-49fa-86cd-0ad2bcb68452,change,0.6890180878552965,0.0012919896640826876,77,0.8,0.1,2026-01-19 16:39:47.783364
4d5112e7-7750-4df4-ac06-2a5bf4b2da2d,8877201d-8f12-49fa-86cd-0ad2bcb68452,change,0.690433673469387,0.0012755102040816328,78,0.5,0.1,2026-01-19 16:39:48.522434
92474def-d085-490d-959b-fc17492eec88,8877201d-8f12-49fa-86cd-0ad2bcb68452,change,0.6924433249370271,0.0012594458438287155,79,0.5,0.1,2026-01-19 16:45:03.828669
fa848f08-162f-4736-b5b3-48bb1e2cdb3f,c88ef603-2a95-4509-b72a-978ea9989b56,change,0.6944029850746262,0.0012437810945273634,80,0.7,0.1,2026-01-19 20:40:13.236414
a8237dca-6916-48b2-a547-a82a1cea11df,28b41bee-63b0-49ae-b711-17acb589d0a2,change,0.6957002457002451,0.0012285012285012287,81,0.55,0.1,2026-01-20 10:57:07.968243
2ebe9e82-8993-4e49-b273-d3e1923e254c,2aed6492-b15e-401a-98e0-24efad84c2ef,change,0.6975728155339801,0.0012135922330097088,82,0.8,0.1,2026-01-20 13:10:54.840097
475c2dea-ea6d-4662-9036-f798cc6db281,0b4aae02-29fd-413f-8ba4-31b76557943e,change,0.6994004796163065,0.0011990407673860913,83,0.75,0.1,2026-01-20 13:52:08.202832
102b56d2-6c22-4ac3-9abd-5dd06ca328fc,807544d4-5430-4e1f-94bb-87849a4f5be1,change,0.7011848341232223,0.001184834123222749,84,0.75,0.1,2026-01-20 14:06:08.835602
c332bb1a-e91e-4fce-8f2c-2da15a8d8c0e,cccceb0f-1540-4485-b771-c47d942a0c1b,change,0.701170960187353,0.0011709601873536302,85,0.3,0.1,2026-01-20 16:36:53.987804
652f0af4-5228-4a5c-ab8f-ba968e4585d6,ecbb9da4-ef28-46bd-b663-3f5fe524385d,change,0.7023148148148142,0.0011574074074074076,86,0.7,0.1,2026-01-20 16:41:18.324001
051a5706-e45a-4909-90ae-89e5b2e77dad,de689cd3-b977-4691-b73b-14ea27c31578,change,0.6977116704805485,0.0011441647597254007,87,0.3,0.1,2026-01-20 19:46:09.562551
d332cd92-cc4b-4733-873b-2a55f9f9b483,de689cd3-b977-4691-b73b-14ea27c31578,change,0.6977375565610852,0.0011312217194570137,88,0.2,0.1,2026-01-20 19:48:26.002329
198c47e9-788b-4e61-8cc2-0b4decab988d,112abecb-b668-4171-b165-c7c8afa2b96d,change,0.6966442953020127,0.0011185682326621926,89,0.6,0.1,2026-01-20 20:13:43.468221
c7c86d23-0fe7-41d7-a32d-1fe411c4fae0,112abecb-b668-4171-b165-c7c8afa2b96d,change,0.6955752212389373,0.001106194690265487,90,0.1,0.1,2026-01-20 20:13:44.306893
d2e55b70-b596-4b34-95a9-85e77fddbc36,d39d8caa-cf61-41e9-9b4f-6e19faec77a2,change,0.6967177242888396,0.0010940919037199126,91,0.8,0.1,2026-01-20 20:22:07.620910
bc278112-1874-4afb-b21b-87b7b8e6e8a2,d39d8caa-cf61-41e9-9b4f-6e19faec77a2,change,0.6978354978354973,0.0010822510822510825,92,0.6,0.1,2026-01-20 20:22:08.487072
65eaa270-ef4e-4c47-ba51-57a433adcaef,ca49a86c-dff8-4507-86de-bc5864cdbea4,change,0.6994646680942177,0.0010706638115631694,93,0.85,0.1,2026-01-21 11:40:35.979325
9e024673-f25e-4919-a89f-73defa5107f6,ca49a86c-dff8-4507-86de-bc5864cdbea4,change,0.7010593220338978,0.0010593220338983053,94,0.65,0.1,2026-01-21 11:40:36.825837
b71d2f89-528f-49f4-b1b7-602c188ab0eb,c3af0294-2f4a-40a9-8a82-6450a232d2b0,change,0.7020964360586996,0.001048218029350105,95,0.8,0.1,2026-01-21 11:44:59.320384
8fc34135-30a0-44e7-b0b3-480ff1125194,c3af0294-2f4a-40a9-8a82-6450a232d2b0,change,0.7031120331950201,0.0010373443983402492,96,0.6,0.1,2026-01-21 11:45:00.184710
5ccaa030-7307-4b1c-be5e-56bc242183b6,c3af0294-2f4a-40a9-8a82-6450a232d2b0,change,0.7035934291581102,0.0010266940451745382,97,0.75,0.1,2026-01-21 11:46:11.877119
dedc33de-6f4b-417a-91db-9074791b4ed2,c3af0294-2f4a-40a9-8a82-6450a232d2b0,change,0.7040650406504058,0.0010162601626016263,98,0.6,0.1,2026-01-21 11:46:12.719917
5b5914b1-163c-4734-ad0a-ac26248e7c2b,c3af0294-2f4a-40a9-8a82-6450a232d2b0,change,0.7045271629778664,0.0010060362173038232,99,0.75,0.1,2026-01-21 11:47:49.820541
68056f17-0ba7-477c-b8e4-8a78724eb9f2,c3af0294-2f4a-40a9-8a82-6450a232d2b0,change,0.7049800796812741,0.0009960159362549805,100,0.6,0.1,2026-01-21 11:47:50.613979
4c0f3f26-1ec1-48c0-9b82-ad27df1519c2,553cb677-8ffb-4c25-bfdb-54019976c95f,change,0.702958579881656,0.000986193293885602,101,0.3,0.1,2026-01-21 12:38:54.764678
1d8e3cac-b779-4bdf-81dd-59f88d15efbd,e62952f1-355f-45a3-ada5-e401797e4bd1,change,0.7009765624999993,0.0009765625000000004,102,0.5,0.1,2026-01-21 13:59:40.151068
3539d3ca-a4d7-4846-8118-fa782fc61f2a,9f79cac5-0776-4279-8404-97389292606f,change,0.6990328820116047,0.0009671179883945846,103,0.5,0.1,2026-01-21 14:20:17.627462
39d544e6-4b02-473a-806e-87e063f5429b,9f79cac5-0776-4279-8404-97389292606f,change,0.6980842911877388,0.0009578544061302686,104,0.4,0.1,2026-01-21 14:21:27.524476
76943750-492f-4fe8-a8da-afd4b5453207,82cd5f89-599b-4277-9efb-30f05dfa129d,change,0.6962049335863372,0.0009487666034155602,105,0.5,0.1,2026-01-21 14:25:58.074754
63c9a23b-c1ac-4b9a-a170-618d54e59b41,82cd5f89-599b-4277-9efb-30f05dfa129d,change,0.696240601503759,0.0009398496240601508,106,0.3,0.1,2026-01-21 15:00:59.513657
